id
10
30
70
80
130
220
240
300
380
400
420
440
500
550
570
620
630
730
1200
1250
1510
1520
1930
2100
2210
2300
2310
2400
2500
2600
2620
2630
2820
2870
2990
3590
3700
3720
3830
3900
3910
3920
4500
4560
4570
4580
4720
4760
4850
4920
6000
6020
6030
6060
6120
6200
6220
6310
6370
6550
6830
6850
6860
6880
6900
6910
6920
6980
7000
7200
7510
7520
7600
7940
8000
8080
8140
8170
8190
8500
8600
8800
8870
8930
9010
9050
9200
9350
9420
9480
9880
9900
10090
10150
10180
10220
10500
10680
11450
12100
12110
12120
12130
12140
12150
12200
12210
12320
12360
12810
12830
13140
13210
13230
13240
13520
13560
13570
15100
15120
15130
15170
15320
15620
16450
16720
16730
17080
17300
17330
17390
17410
17430
17450
17460
17470
17480
17710
18500
18700
19900
19980
20510
20530
20540
20570
20820
20900
20920
21000
21090
21100
21130
21690
21980
22000
22100
22120
22180
22200
22230
22300
22320
22330
22350
22370
22380
22600
22610
23490
24200
24240
24420
24720
24740
24790
24800
24840
24870
24960
24980
25800
25830
25890
25900
26800
28000
31270
32360
32380
32430
32440
32500
33230
33460
33900
33930
34010
34030
34830
34870
35000
35130
35140
35450
35700
35720
38400
38410
38420
38700
38720
38740
39120
39190
39200
39210
39500
39510
39680
39690
40100
40300
40380
40390
40400
40700
40950
40970
40990
41000
41070
41300
41500
41700
42120
42670
42700
42910
42960
44350
45700
45740
45750
45770
46500
46510
47410
47700
47780
47790
47810
47870
47890
48000
48110
48190
48240
48700
48720
49520
49600
50130
50300
55040
55100
55110
55150
55230
57300
57690
57740
57900
58610
61700
64000
65540
65800
65930
65980
67370
70000
70300
70400
70600
71340
72850
78000
80310
91200
91600
91900
92000
92800
94200
94300
94400
95400
96000
97000
97330
98200
98300
98400
98800
99300
99900
102500
102600
102840
105000
105450
105600
107100
107200
107310
107410
107600
108710
109600
110800
113020
113200
113420
115110
115320
115800
200010
200170
200210
200260
200510
200710
200900
201230
201510
201790
201810
201870
202200
202750
202970
203140
203160
203630
203750
203770
203830
204030
204060
204100
204180
204240
204300
204340
204530
204880
205020
205100
205230
205650
205910
206190
206420
206440
207140
207170
207350
207490
207690
207750
208140
208500
208580
208670
208730
208750
209000
209080
209100
209120
209160
209370
209540
209650
209670
209830
210770
210970
211260
211400
211600
211820
212070
212160
212500
212630
212680
213330
214170
214250
214340
214360
214490
214770
214830
214870
214950
214970
215080
215160
215280
215470
215510
215530
215670
216910
217140
217690
217920
218060
218230
218620
218640
218680
218740
218820
219150
219640
219680
219830
219890
219910
219990
220090
220160
220200
220240
220440
220740
220780
220860
221040
221260
221380
221540
221640
221810
221910
222480
222730
222750
222880
223100
223220
223470
223830
224460
224480
224600
224760
224820
225080
225260
225420
225540
225600
226580
226840
226860
227080
227100
227200
227220
227300
227580
228200
228260
228280
228300
228360
228380
228760
230070
230270
230410
230700
230820
230840
231040
231160
231430
232050
232090
232430
232750
232770
232790
232910
233130
233150
233270
233290
233450
233470
233610
233720
233840
233860
233980
234140
234270
234390
234630
234650
234670
234900
235210
235340
235380
235460
235540
235800
236150
236390
236430
236510
236690
236850
237630
237740
237850
237930
237990
238010
238210
238320
238430
238460
238750
238960
239030
239070
239120
239140
239160
239200
239250
239820
239840
240760
241320
241410
241560
241600
241720
241910
242570
242640
242680
242700
242760
242820
242860
242880
242920
243200
243450
243470
243800
243930
243970
244030
244050
244160
244210
244450
244710
244730
244910
245170
245280
245470
245490
245620
246090
246110
246700
246760
247000
247080
247240
247660
247730
247950
248310
248610
248820
248860
249130
249230
249590
249650
249870
250110
250260
250320
250380
250400
250520
250560
250620
250760
251060
251130
251150
251470
251950
251990
252030
252110
252330
252410
252450
252490
252630
252670
252950
253030
253110
253230
253330
253750
253840
253980
254700
255070
255220
255300
255420
255710
256190
256290
257170
257350
257510
257850
258180
258520
260750
261180
261470
261640
261760
262060
262280
262830
262960
263280
263500
264710
265300
265330
265590
265690
265930
266510
266840
268050
268130
268500
268870
268910
269050
269790
270150
270880
271240
271590
272270
272470
272510
272890
274190
274230
274270
274290
274310
274350
274500
274520
274940
275100
275390
275670
275850
276810
277430
278080
278360
280160
281610
281640
281990
282070
282140
282560
282900
283290
283640
283680
284390
285190
285330
285440
286000
286040
286570
287260
287390
287450
287700
287980
288160
289070
289130
289690
290080
290340
290770
290790
291410
291480
291650
291860
292030
292730
293260
294100
296070
296830
297000
297120
297130
298110
298260
298520
298600
298630
299360
300550
301640
301860
301910
301970
302080
302510
302710
304030
304240
304390
304430
304530
304650
304730
306660
307230
307670
307780
307960
308420
310080
310470
310510
310560
310950
311210
311240
311290
311340
311560
311690
311730
312450
312520
312530
312660
312670
313010
313160
313630
314410
314660
314710
314790
316790
317820
318020
318230
318600
319510
320040
320240
320300
322190
322330
322500
322910
323060
323190
323320
323380
323580
323850
324160
324800
325610
326160
326410
327030
327410
327890
329490
330820
331480
332200
332800
333930
335000
335300
335670
337000
337340
338390
339200
339230
340170
341800
341940
342180
343100
343710
343860
344850
345180
346110
346940
347830
350080
350640
350740
351920
351940
351970
352400
353640
353700
354140
355790
356040
356400
356570
358130
359320
360170
360430
360740
360830
361280
361300
362680
362890
362960
363440
363600
363680
364360
365160
365450
366320
366910
367450
367500
367520
368230
368370
368500
369070
369990
370910
371200
371660
373420
374030
374040
374320
375820
375910
375950
376300
377160
377840
378540
378720
378860
379430
379720
381780
382140
383230
383870
384190
384630
385710
385730
385760
386360
386620
387290
388090
388210
388880
389730
391040
391220
391540
391720
391730
394230
394310
394360
394510
394760
394970
395170
396750
397060
397340
397950
398850
400170
400630
402570
403640
403970
404540
404680
405640
405900
409710
410110
410320
410380
410900
411300
411830
412830
413150
413410
413420
414340
414700
414740
415200
415590
416600
416680
417290
418180
418240
418370
418460
420530
421020
421050
421120
422970
423230
423580
424370
424840
426790
427290
427520
428550
429660
429680
433340
433850
435120
435150
435400
435530
437160
437920
438740
439190
440900
444090
445980
446020
446800
447020
447530
447820
448280
448510
449960
451020
452570
453090
454650
455980
456670
457140
460790
460810
460920
460950
461950
462770
464060
464340
464920
466300
466560
468920
469820
470260
473690
474750
474960
475190
475550
477160
477770
480430
485510
487720
489630
489830
491950
492720
493200
493340
493900
495910
499520
501080
501300
501590
502800
503560
503940
504230
504370
506610
507490
512250
512790
514900
515220
517630
517710
519860
521890
523210
523780
524220
525480
525510
527230
527270
527430
530630
532110
532840
535230
535930
537800
538680
543460
543900
544750
544920
548430
551730
552500
552590
552620
552990
553640
554620
555220
555880
557600
558420
558990
559100
559210
560130
567640
569860
570460
571310
572410
573100
577800
578330
578620
579180
579950
581320
582010
582270
582660
583470
583950
584400
584980
587620
588430
588650
589360
589780
590380
593280
594570
594650
595140
597220
599140
601150
601430
606150
606280
607050
609320
611660
611670
612880
613100
614570
617830
619780
620590
620980
624090
626690
627270
632360
633230
633460
635320
637090
638070
638970
640820
641990
644930
646570
648350
650000
653530
654880
666140
675260
676820
677160
678950
684410
690790
711660
718670
728880
736260
737800
738520
743090
743450
750920
751780
760060
761620
761890
785740
787860
794260
814380
815370
816020
834530
838310
838380
841370
845070
847370
863550
868360
872790
883710
893180
899440
942970
973760
